,사용월,호선명,지하철역,04시-05시 승하차인원,05시-06시 승하차인원,06시-07시 승하차인원,07시-08시 승하차인원,08시-09시 승하차인원,09시-10시 승하차인원,10시-11시 승하차인원,11시-12시 승하차인원,12시-13시 승하차인원,13시-14시 승하차인원,14시-15시 승하차인원,15시-16시 승하차인원,16시-17시 승하차인원,17시-18시 승하차인원,18시-19시 승하차인원,19시-20시 승하차인원,20시-21시 승하차인원,21시-22시 승하차인원,22시-23시 승하차인원,23시-24시 승하차인원,00시-01시 승하차인원,01시-02시 승하차인원,02시-03시 승하차인원,03시-04시 승하차인원,총 승차인원
4531,202210,7호선,부천종합운동장,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4532,202210,7호선,사가정,35,13328,29745,66023,94656,59938,43314,39440,42519,43060,42145,47235,56065,67793,86414,68417,42392,37855,32091,17643,4922,2,0,0,935032
4533,202210,7호선,상도,9,7342,17660,41608,67435,44694,36164,31886,32990,33031,34297,34905,41365,47940,63838,40064,29740,27898,24652,16344,3602,1,0,0,677465
4534,202210,7호선,상봉(시외버스터미널),469,13020,28853,65113,101515,56816,39178,37959,41536,43563,41885,45275,56624,68487,93811,75941,47646,40940,37807,22044,7873,27,0,0,966382
4535,202210,7호선,수락산,46,10381,26458,56116,66270,48558,39177,35763,37628,37130,36902,40417,45591,50020,61033,54808,33011,27422,23604,14218,4367,1,0,0,748921
4536,202210,7호선,숭실대입구(살피재),12,7252,16643,45544,77672,53734,54573,43113,39502,45563,44925,43401,57128,61832,70389,49963,35904,33572,31438,19882,4530,0,0,0,836572
4537,202210,7호선,신대방삼거리,30,11521,23259,61011,92901,59679,38603,35719,38223,37934,36920,39980,48079,56106,79773,57271,37837,35370,29242,18269,5605,1,0,0,843333
4538,202210,7호선,신중동,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4539,202210,7호선,신풍,162,14770,21400,51494,69356,43758,30557,28263,29384,29866,27910,31365,38385,46370,58844,39856,26439,23791,21642,11374,3508,330,0,0,648824
4540,202210,7호선,어린이대공원(세종대),21,4557,16226,36803,103086,70673,61798,55573,51381,62136,61679,59223,68407,82225,82284,50718,37480,35546,34645,21301,4549,0,0,0,1000311
4541,202210,7호선,온수(성공회대입구),144,8367,20270,56323,70746,39639,22157,20805,22987,23303,21397,24411,33092,39475,52402,36122,23232,20187,17499,10716,5107,926,0,0,569307
4542,202210,7호선,용마산(용마폭포공원),4,5695,12754,26753,39806,23802,16954,15480,15340,15823,15147,17671,19938,23107,28682,22812,14599,13366,11604,6785,2088,0,0,0,348210
4543,202210,7호선,이수,68,5769,18128,40691,82139,57990,40940,39227,41477,45772,44807,47590,55369,68335,94674,60309,42628,40262,36863,20950,4339,36,0,0,888363
4544,202210,7호선,장승배기,13,7582,15750,34096,55525,36167,25850,24789,25308,25964,24243,26897,31114,34838,46962,30321,21552,20075,17616,10055,3051,0,0,0,517768
4545,202210,7호선,장암,5,1762,7713,16762,11626,6754,4715,4452,4530,4302,4363,5007,5482,5894,6255,4890,2852,1679,1317,763,267,0,0,0,101390
4546,202210,7호선,중계,7,11840,27972,75396,89920,49918,36345,34183,38894,36869,33329,38954,44522,52093,61194,54862,33303,30718,27174,15295,4010,0,0,0,796798
4547,202210,7호선,중곡,6,7258,17717,46385,73023,41609,27512,24891,26106,26378,25529,28877,37293,44012,54912,39651,25090,22569,19446,9913,2696,0,0,0,600873
4548,202210,7호선,중화,31,9847,19684,44512,68290,37872,26802,25529,28160,27419,26319,29437,36325,41100,54728,42981,26790,23508,21159,12052,3342,56,0,0,605943
4549,202210,7호선,천왕,9,9262,22769,60915,73892,41059,26002,23809,26805,27243,25545,28571,35345,42740,59448,44994,26962,22345,19230,11907,2958,104,0,0,631914
4550,202210,7호선,철산,37,14122,37881,100886,118730,76496,55361,51587,54572,55614,54106,59307,70379,94507,126259,90053,55802,53042,46562,27000,6557,0,0,0,1248860
4551,202210,7호선,청담,64,6342,33269,68531,162593,110285,50628,40994,41669,46481,45894,50778,61394,87671,132869,67058,41028,37548,29049,10248,3444,0,0,0,1127837
4552,202210,7호선,춘의,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4553,202210,7호선,태릉입구,164,8714,13727,30546,47100,33512,24806,26470,25341,26659,26965,29135,33651,38739,45498,33637,23274,20943,18833,10192,3985,1042,0,0,522933
4554,202210,7호선,하계,22,9451,30819,82843,98132,62253,47650,47246,52182,52727,51075,55833,64200,70813,81188,67268,42202,38005,33237,19799,5203,0,0,0,1012148
4555,202210,7호선,학동,7,3711,29683,60512,179244,145768,65928,42787,41485,49540,48966,53775,64975,98115,170882,84447,45360,41009,29901,12891,2599,0,0,0,1271585
4556,202210,8호선,가락시장,67,5672,11899,24192,49362,27128,21959,22462,22483,22838,24008,26397,28425,35845,47084,26683,19572,18781,14821,7839,2765,429,0,0,460711
4557,202210,8호선,강동구청,28,5988,17395,44292,72692,37460,26010,24188,25622,27779,26962,29061,33677,42094,61139,35697,23230,21669,17748,9002,2578,0,0,0,584311
4558,202210,8호선,남위례,10,1847,8045,23377,40585,21392,14289,13249,15837,16828,15240,17989,22557,29203,36374,22758,14558,14505,12480,7115,1864,0,0,0,350102
4559,202210,8호선,남한산성입구(성남법원.검찰청),52,12676,26455,61451,96137,60201,38561,33061,37701,37278,33268,39115,49289,56241,68350,47147,30827,28579,24948,13167,4205,1,0,0,798710
4560,202210,8호선,단대오거리,16,9766,22014,46302,66763,36402,26389,24957,27642,28733,26971,31489,40757,46032,59625,39362,25327,22956,20725,11686,2928,58,0,0,616900
4561,202210,8호선,모란,10,2894,6585,13135,21427,13664,12826,14716,16308,16825,16235,17856,21299,19836,21167,13316,9193,8915,7484,4450,1757,334,0,0,260232
4562,202210,8호선,몽촌토성(평화의문),1,3051,10977,21376,42045,28349,19231,21737,20432,22175,22930,25267,28916,33974,39472,23177,15731,14975,12237,5862,1458,0,0,0,413373
4563,202210,8호선,문정,5,4912,19607,68267,186988,90784,42260,36259,37292,42991,43984,46025,53735,97758,149185,63706,41159,35657,28089,12606,2377,0,0,0,1103646
4564,202210,8호선,복정,17,6353,19071,37729,51929,34185,23190,19175,22858,21047,20205,23522,31228,40336,51425,33790,23058,19471,16782,7717,1540,0,0,0,504628
4565,202210,8호선,산성,33,4860,11802,24542,33848,20469,15788,13729,14603,15249,14530,16611,21007,22990,28251,20774,13080,12027,10960,6009,1814,8,0,0,322984
4566,202210,8호선,석촌,1,3465,9635,24045,43131,32217,23535,24055,26761,27807,26920,28138,31697,39113,47236,30406,21878,19817,16671,8920,2364,5,0,0,487817
4567,202210,8호선,송파,4,3779,14121,36639,50624,31929,23663,22174,24172,24906,24017,28475,32727,35546,45214,31311,19265,17082,15159,7869,1849,118,0,0,490643
4568,202210,8호선,수진,2,4827,9694,19307,34110,18062,14529,13979,15664,16347,14467,17022,20439,21147,23768,16569,11365,10534,9056,5418,1174,161,0,0,297641
4569,202210,8호선,신흥,2,3816,7644,16891,23901,14288,12105,12074,13853,15689,15390,16632,20049,21479,25293,18527,11889,10401,8484,4866,1080,142,0,0,274495
4570,202210,8호선,암사,47,15372,33877,88858,121657,66506,42385,39920,44877,44199,43544,47903,55683,68477,93422,71058,44350,36136,35478,18030,4317,621,0,0,1016717
4571,202210,8호선,잠실(송파구청),9,3562,15784,40638,89978,58618,42507,48005,51228,55766,59457,66567,71719,87176,110273,63660,50309,44724,33907,12365,2480,49,0,0,1008781
4572,202210,8호선,장지,40,8323,28757,71047,101607,62077,42042,40167,44414,43463,45074,50638,62907,77575,97128,60482,43646,35023,28003,13709,2658,0,0,0,958780
4573,202210,8호선,천호(풍납토성),51,12389,28504,53106,82272,56214,38100,38271,42301,44611,45170,51273,59438,74958,95724,64503,43076,37350,31000,16608,4723,262,0,0,919904
4574,202210,9호선,가양,83,17807,35356,100128,127145,74428,53854,52323,55731,57224,55359,60777,72150,86369,118026,82748,52666,49475,41033,23717,6173,128,0,0,1222700
4575,202210,9호선,개화,5,1981,9034,17720,14590,7177,5118,5160,4724,4983,5273,6229,7699,9225,12512,8132,4864,4215,2775,1449,603,64,0,0,133532
4576,202210,9호선,고속터미널,24,3787,23589,37666,52010,53706,54320,58296,62488,66511,71790,78221,84573,90559,94128,70338,56705,46808,40578,16824,2043,1,0,0,1064965
4577,202210,9호선,공항시장,17,3798,5635,11680,14999,9944,8068,8072,8977,8759,8736,9457,11311,12816,15237,12579,8837,7806,6878,4772,1385,1,0,0,179764
4578,202210,9호선,구반포,0,450,3187,3970,6502,4696,3304,3313,3925,4428,4303,4518,5944,6019,7032,3745,2460,1991,1603,737,201,1,0,0,72329
4579,202210,9호선,국회의사당,0,2504,11248,45214,141672,75465,33663,31682,34392,38207,39840,36685,43521,79682,111559,42651,29755,29540,19539,7718,1518,1,0,0,856056
4580,202210,9호선,김포공항,11,3201,18984,29471,35311,30008,31655,36467,39062,38488,40319,43626,46823,50647,54126,35524,24093,19635,14841,4221,1312,20,0,0,597845
4581,202210,9호선,노들,10,4307,7274,18998,25815,16440,12976,11304,12646,13079,13257,15034,17325,20017,27036,18494,15484,14974,9355,5022,992,1,0,0,279840
4582,202210,9호선,노량진,378,19406,38881,103813,162223,94433,62150,61436,72247,79668,70243,75373,88828,115131,154397,94207,78419,81969,81509,38369,6032,2,0,0,1579114
4583,202210,9호선,당산,111,10379,24452,65617,104519,60653,44851,45853,49492,50860,49809,52937,60777,83012,113451,76402,54963,53366,49184,28896,6093,212,0,0,1085889
4584,202210,9호선,동작(현충원),9,1207,3240,6582,9367,6911,5766,5808,5694,6102,5878,6098,7287,7304,8167,4788,3657,3405,3172,1968,1048,246,0,0,103704
4585,202210,9호선,등촌,13,6601,18103,50582,72973,36413,28066,27452,29559,30141,29255,31870,36112,42557,60121,44652,27634,22234,20042,12551,2960,0,0,0,629891
4586,202210,9호선,마곡나루(서울식물원),4,5341,18114,47803,78491,37169,26437,26008,27696,30490,30716,33694,38973,61402,78409,50502,34252,31775,29058,16521,4162,108,0,0,707125
4587,202210,9호선,사평,0,1091,4615,15536,21936,11881,9704,9192,10649,11010,11125,11748,15288,16669,19010,13442,8363,7872,7191,3425,836,0,0,0,210583
4588,202210,9호선,샛강,11,2084,6122,19432,42072,18922,13763,13710,13521,15289,15741,16765,19763,30772,44696,19436,17183,21124,13428,6167,1486,6,0,0,351493
4589,202210,9호선,선유도,0,3296,10690,35349,65857,29756,16156,17423,17351,18193,18376,20116,24943,37134,56663,29105,17469,15348,12499,6826,1756,2,0,0,454308
4590,202210,9호선,신논현,57,6093,26633,69325,125946,120849,79213,73404,79068,87229,88364,92900,111663,144158,192458,124644,87459,88042,79964,43789,7104,528,0,0,1728890
4591,202210,9호선,신목동,1,2468,8301,23694,26579,13288,9845,9792,9539,10063,9704,9972,13314,16164,19696,14374,8621,9110,7984,4093,1481,99,0,0,228182
4592,202210,9호선,신반포,0,1550,14299,14144,17190,11612,10223,8878,10291,11569,11868,14382,21975,21755,20906,13335,8982,8318,6676,3000,578,0,0,0,231531
4593,202210,9호선,신방화,8,5231,13752,32773,39303,22154,17452,17424,19194,18409,17269,20305,24195,24873,35143,25918,16909,14276,12898,7592,2136,0,0,0,387214
4594,202210,9호선,양천향교,16,5655,16759,40415,69423,31777,22131,21008,23358,22914,23052,24327,28624,39652,58279,36371,23849,21015,18936,11634,3213,3,0,0,542411
4595,202210,9호선,여의도,49,5392,28232,134293,176606,83431,47009,52890,53085,61644,61995,68664,84990,170627,182837,90062,73639,64106,39057,14682,3274,210,0,0,1496774
4596,202210,9호선,염창,19,12909,33481,86399,106382,60336,41222,38146,41491,40244,38548,43018,51418,67824,97075,75515,50512,44109,40682,25283,5489,717,0,0,1000819
4597,202210,9호선,증미,0,3174,12091,30234,54834,23425,14617,13772,14345,14283,13580,15423,18187,26777,44743,22149,13025,11466,9488,6452,1258,1,0,0,363324
4598,202210,9호선,흑석(중앙대입구),8,4773,12508,28401,47544,31975,29910,26825,29612,30236,30278,32686,38585,46051,51044,30176,24663,22045,20111,12056,2561,39,0,0,552087
4599,202210,9호선2~3단계,둔촌오륜,1,589,2295,6601,6964,3466,2205,2302,3218,3521,2855,3347,6555,4165,4800,3506,2087,2197,1840,920,276,31,0,0,63741
4600,202210,9호선2~3단계,봉은사,2,3349,18655,44994,112177,84684,50590,49537,53458,59231,60716,62700,72149,98228,119631,62726,44261,39965,27660,9144,1483,1,0,0,1075341
4601,202210,9호선2~3단계,삼성중앙,1,1486,6898,19735,49334,37806,19032,15039,15492,16701,16724,17537,22028,32622,53329,25650,15397,13882,10437,5150,1160,1,0,0,395441
4602,202210,9호선2~3단계,삼전,2,5024,9455,24155,42583,28369,17720,15545,16798,17861,17091,18145,20828,28358,39352,27385,18289,17402,15180,8382,2242,340,0,0,390506
4603,202210,9호선2~3단계,석촌,0,3565,11607,29026,43709,34571,23173,22895,25672,26273,25310,26065,31693,38125,47621,36333,23806,24626,22621,10991,2492,0,0,0,510174
4604,202210,9호선2~3단계,석촌고분,2,3201,8100,21534,41774,27242,16774,14953,16411,17081,15956,17461,20711,25140,37869,24113,17214,15405,13152,7631,1818,0,0,0,363542
4605,202210,9호선2~3단계,선정릉,0,2366,11236,25932,72293,54846,28818,22036,22078,24129,24965,24364,29272,45962,68225,39140,22566,20296,16962,7685,1717,1,0,0,564889
4606,202210,9호선2~3단계,송파나루,3,2415,6080,15511,29137,19729,12665,14240,16145,17373,15870,16602,20930,25061,34727,23885,14519,13968,11801,6111,1708,1,0,0,318481
4607,202210,9호선2~3단계,언주,0,2552,11894,27366,71179,55043,33181,24634,25032,28157,27768,30109,35886,52349,69956,37145,22348,19381,14246,7190,1669,67,0,0,597152
4608,202210,9호선2~3단계,올림픽공원(한국체대),0,2464,11294,22042,37037,27253,26048,29457,31296,31729,32259,37952,42439,43450,43209,31206,29917,32245,34656,8850,1857,21,0,0,556681
4609,202210,9호선2~3단계,종합운동장,3,1486,5178,13812,22038,16311,10900,10781,11906,13545,13491,13854,16682,22414,28605,18154,12347,14113,12643,6631,1099,18,0,0,266011
4610,202210,9호선2~3단계,중앙보훈병원,2,4097,20902,53852,63704,41023,34461,26908,27001,26754,28360,29754,30765,37289,45924,32224,19398,19041,17440,9102,1883,163,0,0,570047
4611,202210,9호선2~3단계,한성백제,0,1294,4087,8598,15465,10611,8203,7967,8540,9886,10163,10946,11885,13437,16833,10035,6969,5996,5152,2540,831,0,0,0,169438
4612,202210,경강선,경기광주,0,3117,17414,46966,52932,28681,19933,18788,18184,19141,17936,20548,26200,33527,44500,34650,22176,17510,11550,8573,46,0,0,0,462372
4613,202210,경강선,곤지암,0,1034,4841,13433,14666,9456,7838,7380,8029,7862,7749,8879,10940,15346,14794,10361,5625,4900,3311,2357,0,0,0,0,158801
4614,202210,경강선,부발,0,962,4614,14230,12825,6867,5859,7033,6689,6382,7301,7446,9492,13132,11912,11246,6396,5026,4307,2913,1361,0,0,0,145993
4615,202210,경강선,삼동,3,1445,6085,15301,16096,8961,5967,4905,4653,5047,5192,5686,7005,10825,12166,10216,6198,5292,4156,1723,32,0,0,0,136954
4616,202210,경강선,세종대왕릉,0,246,792,2048,1923,1636,1570,1729,1494,1276,1532,1707,1775,1824,2030,1552,799,652,375,403,101,0,0,0,25464
4617,202210,경강선,신둔도예촌,1,813,3160,9139,8964,5918,4212,3994,4603,4434,4193,4749,7017,8654,8210,6089,4291,3810,2744,1847,0,0,0,0,96842
4618,202210,경강선,여주,7,1441,4622,11036,12930,12095,9794,10083,10666,10347,10777,12050,14790,14127,11770,11890,8359,4928,4204,3378,1198,0,0,0,180492
4619,202210,경강선,이매,4,720,2777,6982,7190,3682,3003,2834,3071,3163,3027,3513,4248,5247,5419,3964,2503,2376,2012,713,129,0,0,0,66577
4620,202210,경강선,이천,11,972,4402,14069,15734,10717,8937,9849,9382,9733,9638,10488,12977,14155,17255,11579,9171,5934,5536,2552,448,0,0,0,183539
4621,202210,경강선,초월,0,1543,7544,19774,21849,11196,7779,7359,7272,7387,6843,8106,11325,13455,18293,12971,10160,6594,5860,4306,3,0,0,0,189619
4622,202210,경강선,판교,6,868,8702,19990,33720,24632,13918,12082,10883,11021,11706,13893,15227,24738,30752,22518,16599,12363,7015,2962,184,0,0,0,293779
4623,202210,경부선,가산디지털단지,1833,11762,20990,65341,160323,84715,35450,29077,31912,32931,33014,35736,48968,94559,133100,63832,39718,35262,26358,13021,1528,0,0,0,999430
4624,202210,경부선,관악,188,9578,16858,41162,42266,27435,22857,19170,20807,19389,19542,21526,26349,31344,39702,28920,18803,17615,13461,8882,703,0,0,0,446557
4625,202210,경부선,광명,2,1229,6024,18117,17078,12659,8605,10049,13700,5023,12642,13392,8227,16315,22149,15746,10839,10332,5204,1532,1,0,0,0,208865
4626,202210,경부선,구로,13452,29489,33167,67841,107698,68860,50811,46101,48173,49490,49377,55047,65032,91172,105394,56453,40393,37663,30136,17984,13262,57,0,0,1077052
4627,202210,경부선,군포,34,7719,17021,48040,59950,19035,13665,13438,14152,14066,13357,14362,18690,33073,49798,23797,17114,11795,10007,4951,772,0,0,0,404836
4628,202210,경부선,금정,520,31916,57159,132474,175939,91328,64282,62081,65743,65682,63528,73037,91160,129902,168880,110363,73489,69572,56352,34538,9774,0,0,0,1627719
4629,202210,경부선,금천구청,721,13924,23489,60934,73054,40641,30973,28965,30585,31851,29220,34184,38644,49752,71189,46195,28563,25994,20212,11757,1004,0,0,0,691851
4630,202210,경부선,남영,164,3894,11403,32005,70104,41343,27667,24021,25284,25408,25405,29202,36341,43816,66021,33507,27688,24536,20724,10904,772,0,0,0,580209
4631,202210,경부선,노량진,693,7212,13281,27901,41809,27551,21713,25269,28125,29479,28962,32181,37858,48470,63819,40537,35313,31896,27878,12443,1077,0,0,0,583467
4632,202210,경부선,당정,37,4773,13881,34836,40620,22969,16406,15037,17845,16262,15717,17757,22340,27240,35317,24625,16886,14498,13412,8256,1196,0,0,0,379910
4633,202210,경부선,대방,585,7998,18720,55669,79444,43288,30252,27516,30189,31223,29470,32656,36571,53250,72266,37845,27530,33122,22458,12031,1576,0,0,0,683659
4634,202210,경부선,독산,904,10958,30666,88340,145455,72796,36709,31500,34612,34690,32564,37370,48892,89159,113741,69274,40789,35205,28465,14774,1230,5,0,0,998098
4635,202210,경부선,두정,1302,6874,13814,27209,37249,34343,26645,24113,28369,25886,23960,25680,31807,36913,42519,27805,21793,18090,14856,9989,2695,0,0,0,481911
4636,202210,경부선,명학,188,9413,18008,51324,78667,28227,18578,22500,18532,19637,20668,19097,26297,41275,57158,30038,22779,17010,14176,8443,1143,0,0,0,523158
4637,202210,경부선,병점,3868,12815,38504,76718,79735,54593,44636,44248,47385,42823,45229,52312,65102,78900,86859,64057,47663,37528,33114,20993,7730,0,0,0,984812
4638,202210,경부선,서동탄,3,1116,5037,12086,5393,3774,2818,3186,2825,2767,2902,3788,4275,5138,7071,6665,3463,2497,3147,1769,1333,0,0,0,81053
4639,202210,경부선,서울역,5,709,4030,15980,30231,22629,21173,21569,24880,21524,14473,27152,23504,27339,31835,24511,16922,23522,17262,8105,877,1,0,0,378233
4640,202210,경부선,서정리,51,9871,21788,33161,37769,24448,21340,21066,25127,23845,23642,27384,37571,52002,42113,32786,25636,19545,15293,10305,1081,0,0,0,505824
4641,202210,경부선,석수,471,11220,22470,49251,54440,34376,25105,21230,22080,22323,21537,25490,29800,40553,49895,35662,22390,21173,16679,9460,600,0,0,0,536205
4642,202210,경부선,성균관대,277,10976,34987,78789,82046,49792,38401,36511,38744,40609,37732,42067,53227,69210,84761,65570,43530,39374,32797,20165,2869,0,0,0,902434
4643,202210,경부선,성환,55,3087,6813,20270,27390,31233,18422,14868,21376,21683,17605,22842,29348,30171,24680,13863,12438,9324,8869,5409,1208,0,0,0,340954
4644,202210,경부선,세류,424,5066,10550,19674,14947,11494,8260,7943,7406,7669,7833,9087,11953,15351,17806,13290,9393,8325,5822,3515,1006,0,0,0,196814
4645,202210,경부선,세마,324,3280,8036,14686,19500,9729,7211,7085,7346,7682,7354,7943,11901,14343,17207,11363,7475,7082,5271,2995,336,0,0,0,178149
4646,202210,경부선,송탄,132,6794,12432,20931,21641,14698,13078,13124,14671,14580,14132,16114,20613,23930,25283,20844,15868,12832,10819,8261,704,0,0,0,301481
4647,202210,경부선,수원,1951,27697,68732,128996,155988,130405,119364,126935,141463,141622,139702,156790,191212,205742,227929,179810,140632,109578,92186,45969,8163,1,0,0,2540867
4648,202210,경부선,신길,667,13092,17442,43043,59835,30168,19781,18141,21177,19973,18844,21571,27535,37446,51473,28575,20530,23976,17280,8732,1755,0,0,0,501036
4649,202210,경부선,신도림,642,3383,6768,16855,26893,14943,11341,10266,10981,11733,10934,12937,14938,21123,28799,15099,10239,10076,8378,4225,1314,0,0,0,251867
4650,202210,경부선,안양,416,20292,45207,109491,127421,100741,71927,70637,79673,80001,74864,87840,102957,120123,130898,96536,63909,57195,48863,28298,2569,0,0,0,1519858
4651,202210,경부선,영등포,4940,26153,43835,97841,184061,138462,118326,131760,138971,153990,149333,168109,186031,215256,274590,164186,137708,111675,88148,39298,4122,0,0,0,2576795
4652,202210,경부선,오산,734,10516,25723,51492,49251,35210,31573,29542,33163,32865,32743,37501,47090,55617,59302,43280,33654,24693,16028,11351,973,0,0,0,662301
4653,202210,경부선,오산대,296,4788,9850,16737,22026,12978,12159,11245,10846,12264,11638,13127,16272,18791,21168,15052,9304,8426,6086,4234,406,0,0,0,237693
4654,202210,경부선,용산,459,9965,47248,102611,192392,160948,123671,126202,125937,141659,136038,170803,189388,213207,249084,161566,145668,130874,79940,35760,2139,0,0,0,2545559
4655,202210,경부선,의왕,116,9396,22459,55336,57055,25581,21018,19855,21068,21234,20782,24292,31698,45612,52194,31204,22410,18104,14924,9058,1429,0,0,0,524825
4656,202210,경부선,직산,117,1144,2785,4990,5656,2985,2453,2492,2531,2531,2311,2678,3117,5306,5305,3142,2033,2009,1440,1028,214,0,0,0,56267
4657,202210,경부선,진위,36,1426,4675,11650,12593,5356,4199,3187,3339,3660,3333,5129,6048,10419,12772,5506,3675,2861,2018,1071,84,0,0,0,103037
4658,202210,경부선,천안,2088,4621,9698,19000,27580,31099,25611,28386,28729,28766,30429,36511,37695,40401,39231,25040,19849,13687,10401,5779,2591,0,0,0,467192
4659,202210,경부선,평택,225,11247,24039,47443,59241,52367,44627,46309,49056,48769,52335,56045,66473,77037,75840,53784,46349,33985,27303,15539,2882,0,0,0,890895
4660,202210,경부선,평택지제,25,11772,16986,24751,17904,11711,9306,9320,10780,9400,10424,13541,15851,22747,21351,19321,12298,12232,9537,4470,569,0,0,0,264296
4661,202210,경부선,화서,495,10665,28149,50013,46298,23876,20551,19137,19287,19587,18905,21253,28193,35920,47449,36740,21552,17947,15962,9353,1675,0,0,0,493007
4662,202210,경원선,가능,601,10118,15794,32281,37265,22484,20411,20004,19877,20310,17371,20081,24506,29991,31533,24792,17406,14042,11211,6923,2298,0,0,0,399299
4663,202210,경원선,광운대,2412,7390,15019,35720,45108,26941,23966,27312,23155,25996,26643,25292,30385,34689,38271,27545,19674,17922,15257,12258,4536,24,0,0,485515
4664,202210,경원선,녹양,326,6444,10933,23766,24911,14712,13161,14302,13605,14004,12306,14784,17324,20347,23764,16694,11313,9602,8256,5117,1641,0,0,0,277312
4665,202210,경원선,녹천,1276,5244,9020,25931,25156,14961,12384,10985,12725,11854,10883,11831,15393,16113,19645,14928,9586,8597,7397,4503,1118,0,0,0,249530
4666,202210,경원선,덕계,25,4300,15293,18472,19505,11257,8474,8926,8370,8981,8137,10511,13481,16363,15548,12501,7203,5883,4849,3377,834,0,0,0,202290
4667,202210,경원선,덕정,4,5921,15601,28612,39091,23661,17125,18273,20060,19694,17624,21136,24428,30601,29411,20486,13648,11795,9421,6662,1665,0,0,0,374919
4668,202210,경원선,도봉,448,8884,13779,23997,27660,21874,19839,17883,18974,18856,20032,21126,23633,25095,27247,19914,12655,10180,8944,5132,1727,0,0,0,347879
4669,202210,경원선,도봉산,261,7704,12692,26910,31290,32210,32890,31029,33514,32833,35885,37808,37573,32453,27609,17826,10640,8805,7198,4116,1474,0,0,0,462720
4670,202210,경원선,동두천,42,2018,7066,13417,13752,12427,10760,9200,7318,9418,8746,11021,10267,10509,11936,7032,5721,3510,3487,2218,604,1,0,0,160470
4671,202210,경원선,동두천중앙,67,3747,7945,13090,19279,12088,10861,11611,10908,11780,10660,12192,11981,14002,14095,9583,7126,5062,4050,3171,837,0,0,0,194135
4672,202210,경원선,망월사,541,9220,16936,33301,47865,36751,27281,33204,29790,28687,31556,29254,33846,42419,39100,31122,20306,18488,15078,9561,3176,0,0,0,537482
4673,202210,경원선,방학,871,13717,20780,43314,51615,34309,29992,27883,32405,29285,29545,32849,37986,41838,48098,36636,22202,19579,16277,8828,2898,6,0,0,580913
4674,202210,경원선,보산,52,2439,3250,7439,7444,5764,5005,5114,5062,5353,5720,6540,7476,8983,7633,6467,5335,3944,2457,1772,605,0,0,0,103854
4675,202210,경원선,서빙고,80,1784,5201,8097,12955,8071,6897,6288,6676,8551,8241,10786,11827,12758,12499,6523,4615,5703,3321,1500,272,0,0,0,142645
4676,202210,경원선,석계,1368,8441,15468,30545,38393,28178,25035,25747,25319,26790,26203,30739,35478,41367,50000,35762,24453,22741,18273,11929,2290,0,0,0,524519
4677,202210,경원선,소요산,141,1343,2697,6421,9606,13105,19094,25835,28323,25873,28684,30875,26059,17867,9448,5292,3053,1897,1068,1095,667,0,0,0,258443
4678,202210,경원선,신이문,1485,11064,17647,39738,47463,27567,22283,21384,21914,23056,21760,25089,28344,32647,40352,30055,20103,16865,14679,9254,1759,0,0,0,474508
4679,202210,경원선,양주,1784,7734,18101,42765,39827,29386,25976,25332,25248,24551,22965,26941,32017,37404,40311,29276,19348,15573,13227,8272,3006,0,0,0,489044
4680,202210,경원선,옥수,0,29,139,92,353,56,271,249,115,39,52,34,445,566,79,489,81,63,25,11,2,0,0,0,3190
4681,202210,경원선,왕십리(성동구청),921,7596,14954,38048,64145,49527,38466,39985,46347,50204,50063,56560,66546,81390,99104,71772,52984,51033,47464,24024,5844,0,0,0,956977
